size, time[us]
size, time[us]
5,    28
5,    36
5,    38
5,    37
5,    34
5,    31
5,    31
5,    31
5,    30
5,    32
5,    30
5,    28
5,    29
5,    30
5,    29
5,    28
5,    29
5,    27
5,    28
5,    28
5,    30
5,    38
5,    33
5,    34
5,    34
5,    32
5,    32
5,    31
5,    29
5,    32
5,    29
5,    51
5,    33
5,    31
5,    37
5,    33
5,    31
5,    32
5,    30
5,    29
5,    28
5,    30
5,    29
5,    29
5,    29
5,    33
5,    30
5,    29
5,    35
5,    33
5,    31
5,    31
5,    30
5,    30
5,    29
5,    28
5,    30
5,    29
5,    28
5,    28
5,    28
5,    29
5,    28
5,    28
5,    30
5,    28
5,    28
5,    32
5,    33
5,    31
5,    31
5,    31
5,    29
5,    29
5,    29
5,    29
5,    27
5,    38
5,    38
5,    33
6,    135
6,    130
6,    132
6,    131
6,    130
6,    133
6,    130
6,    130
6,    131
6,    130
6,    133
6,    134
6,    147
6,    135
6,    133
6,    130
6,    129
6,    132
6,    132
6,    132
6,    132
6,    132
6,    130
6,    129
6,    131
6,    131
6,    130
6,    132
6,    131
6,    133
6,    132
6,    135
6,    134
6,    131
6,    132
6,    155
6,    134
6,    132
6,    134
6,    131
6,    134
6,    130
6,    131
6,    130
6,    130
6,    130
6,    168
6,    130
6,    133
6,    133
6,    444
6,    132
6,    145
6,    166
6,    131
6,    130
6,    131
6,    148
6,    142
6,    133
6,    132
6,    157
6,    134
6,    130
6,    219
6,    172
6,    129
6,    169
6,    131
6,    136
6,    135
6,    135
6,    130
6,    130
6,    130
6,    131
6,    131
6,    132
6,    132
6,    174
6,    131
6,    130
6,    132
6,    135
6,    132
6,    132
6,    131
6,    129
6,    133
6,    131
6,    128
6,    131
6,    135
6,    131
6,    136
6,    135
6,    132
6,    131
6,    133
6,    133
7,    322
7,    332
7,    325
7,    395
7,    370
7,    322
7,    325
7,    320
7,    323
7,    317
7,    326
7,    324
7,    321
7,    315
7,    422
7,    322
7,    325
7,    319
7,    325
7,    325
7,    321
7,    319
7,    451
7,    314
7,    319
7,    319
7,    322
7,    318
7,    320
7,    326
7,    324
7,    325
7,    321
7,    327
7,    321
7,    324
7,    319
7,    317
7,    315
7,    347
7,    318
7,    320
7,    322
7,    320
7,    319
7,    326
7,    315
7,    325
7,    327
7,    340
7,    324
7,    320
7,    323
7,    323
7,    327
7,    326
7,    319
7,    333
7,    328
7,    330
7,    351
7,    537
7,    323
7,    326
7,    316
7,    322
7,    319
7,    319
7,    323
7,    329
7,    325
7,    328
7,    321
7,    324
7,    315
7,    318
7,    316
7,    335
7,    316
7,    315
7,    323
7,    318
7,    320
7,    316
7,    318
7,    349
7,    319
7,    319
7,    320
7,    317
7,    315
7,    322
7,    324
7,    314
7,    315
7,    321
7,    324
7,    352
7,    321
7,    319
8,    1196
8,    1554
8,    1657
8,    1634
8,    1559
8,    1562
8,    1556
8,    1567
8,    1561
8,    1613
8,    1562
8,    1520
8,    1510
8,    1493
8,    1520
8,    1501
8,    1496
8,    1560
8,    1515
8,    1568
8,    1503
8,    1598
8,    1597
8,    1626
8,    1541
8,    1476
8,    1607
8,    1520
8,    1432
8,    1663
8,    1625
8,    1519
8,    1627
8,    4336
8,    1525
8,    856
8,    824
8,    836
8,    846
8,    823
8,    803
8,    803
8,    802
8,    803
8,    807
8,    805
8,    826
8,    811
8,    790
8,    803
8,    809
8,    823
8,    828
8,    827
8,    813
8,    799
8,    776
8,    851
8,    880
8,    806
8,    808
8,    819
8,    817
8,    811
8,    827
8,    813
8,    817
8,    813
8,    862
8,    820
8,    838
8,    1705
8,    829
8,    843
8,    816
8,    805
8,    1059
8,    1092
8,    1050
8,    1057
8,    1054
8,    1057
8,    1058
8,    1047
8,    1121
8,    1032
8,    1034
8,    1028
8,    1029
8,    1031
8,    1045
8,    1039
8,    1030
8,    1036
8,    1059
8,    1099
8,    1050
8,    1063
8,    1050
8,    1053
9,    6798
9,    7262
9,    3272
9,    3211
9,    3139
9,    3144
9,    2969
9,    6033
9,    13177
9,    6023
9,    5430
9,    8822
9,    8510
9,    8662
9,    8571
9,    3448
9,    3136
9,    3083
9,    3338
9,    3296
9,    2612
9,    2504
size, time[us]
4,    28
4,    18
4,    19
4,    16
4,    63
4,    10
4,    11
4,    39
4,    30
4,    11
4,    17
4,    15
4,    11
4,    11
4,    18
4,    18
4,    23
4,    17
4,    16
4,    12
4,    28
4,    11
4,    11
4,    31
4,    22
4,    18
4,    11
4,    11
4,    11
4,    11
4,    20
4,    11
4,    10
4,    39
4,    11
4,    10
4,    9
4,    9
4,    8
4,    7
4,    8
4,    7
4,    7
4,    8
4,    8
4,    7
4,    38
4,    10
4,    8
4,    11
4,    11
4,    9
4,    10
4,    12
4,    10
4,    11
4,    13
4,    12
4,    8
4,    9
4,    12
4,    9
4,    11
4,    8
4,    8
4,    15
4,    30
4,    12
4,    13
4,    11
4,    8
4,    8
4,    7
4,    14
4,    19
4,    9
4,    13
4,    12
4,    11
4,    35
4,    9
4,    8
4,    8
4,    7
4,    11
4,    9
4,    9
4,    13
4,    14
4,    13
4,    9
4,    7
4,    8
4,    14
4,    10
4,    9
4,    7
4,    11
4,    9
4,    8
5,    45
5,    44
5,    41
5,    57
5,    53
5,    57
5,    66
5,    67
5,    62
5,    61
5,    70
5,    58
5,    57
5,    60
5,    50
5,    42
5,    40
5,    36
5,    36
5,    37
5,    60
5,    44
5,    60
5,    45
5,    40
5,    39
5,    55
5,    53
5,    51
5,    65
5,    58
5,    48
5,    51
5,    37
5,    49
5,    47
5,    42
5,    38
5,    39
5,    36
5,    35
5,    33
5,    36
5,    38
5,    37
5,    37
5,    82
5,    43
5,    39
5,    37
5,    42
5,    38
5,    97
5,    37
5,    54
5,    42
5,    37
5,    46
5,    38
5,    58
5,    55
5,    42
5,    50
5,    39
5,    42
5,    48
5,    45
5,    42
5,    46
5,    36
5,    35
5,    37
5,    36
5,    49
5,    49
5,    60
5,    37
5,    36
5,    36
5,    33
5,    41
5,    32
5,    36
5,    32
5,    31
5,    30
5,    30
5,    32
5,    47
5,    43
5,    38
5,    37
5,    40
5,    42
5,    35
5,    36
5,    34
5,    33
5,    33
5,    31
6,    94
6,    92
6,    92
6,    89
6,    111
6,    92
6,    93
6,    91
6,    91
6,    91
6,    89
6,    133
6,    99
6,    85
6,    91
6,    90
6,    87
6,    90
6,    125
6,    95
6,    88
6,    87
6,    92
6,    88
6,    86
6,    90
6,    92
6,    87
6,    86
6,    89
6,    95
6,    91
6,    87
6,    89
6,    170
6,    401
6,    140
6,    90
6,    89
6,    91
6,    87
6,    148
6,    92
6,    92
6,    88
6,    92
6,    90
6,    107
6,    89
6,    90
6,    265
6,    91
6,    101
6,    91
6,    91
6,    93
6,    92
6,    89
6,    91
6,    95
6,    90
6,    91
6,    86
6,    90
6,    88
6,    146
6,    147
6,    93
6,    93
6,    86
6,    94
6,    94
6,    92
6,    89
6,    93
6,    89
6,    88
6,    90
6,    107
6,    91
6,    93
6,    91
6,    85
6,    96
6,    87
6,    92
6,    94
6,    88
6,    93
6,    86
6,    91
6,    84
6,    86
6,    92
6,    91
6,    87
6,    92
6,    91
6,    88
6,    86
7,    484
7,    506
7,    779
7,    485
7,    487
7,    525
7,    495
7,    497
7,    483
7,    649
7,    493
7,    495
7,    491
7,    482
7,    512
7,    491
7,    484
7,    492
7,    754
7,    516
7,    489
7,    741
7,    488
7,    497
7,    632
7,    508
7,    477
7,    525
7,    498
7,    490
7,    485
7,    745
7,    753
7,    486
7,    487
7,    488
7,    482
7,    617
7,    489
7,    747
7,    491
7,    488
7,    493
7,    507
7,    525
7,    500
7,    504
7,    484
7,    734
7,    719
7,    530
7,    576
7,    535
7,    734
7,    560
7,    753
7,    806
7,    610
7,    745
7,    744
7,    493
7,    869
7,    941
7,    516
7,    479
7,    557
7,    480
7,    487
7,    540
7,    484
7,    481
7,    535
7,    533
7,    617
7,    517
7,    488
7,    492
7,    502
7,    477
7,    509
7,    485
7,    491
7,    490
7,    524
7,    493
7,    591
7,    489
7,    495
7,    488
7,    515
7,    476
7,    490
7,    487
7,    484
7,    498
7,    487
7,    488
7,    593
7,    521
7,    491
8,    1244
8,    1123
8,    1120
8,    1121
8,    1121
8,    1122
8,    1115
8,    1134
8,    1176
8,    1132
8,    1128
8,    1121
8,    1175
8,    1099
8,    1150
8,    1099
8,    1166
8,    1101
8,    1113
8,    1090
8,    1107
8,    1114
8,    1107
8,    1116
8,    1112
8,    1235
8,    1110
8,    1385
8,    1108
8,    1099
8,    1119
8,    1119
8,    1081
8,    3489
8,    1104
8,    1132
8,    1121
8,    1119
8,    1094
8,    1084
8,    1098
8,    1090
8,    1092
8,    1151
8,    1094
8,    1152
8,    1324
8,    1103
8,    1105
8,    1175
8,    1142
8,    1165
8,    1195
8,    1175
8,    1218
8,    1184
8,    1199
8,    1179
8,    1188
8,    1181
8,    1189
8,    1187
8,    1184
8,    1250
8,    1181
8,    1186
8,    1193
8,    1418
8,    1179
8,    1179
8,    1188
8,    3352
8,    1179
8,    1202
8,    1238
8,    1167
8,    1219
8,    1167
8,    1207
8,    1203
8,    1175
8,    1186
8,    1179
8,    1190
8,    1211
8,    1408
8,    1681
8,    1749
8,    1899
8,    1687
8,    1599
8,    1676
8,    1592
8,    1609
8,    2004
8,    1654
8,    1644
8,    1636
8,    1635
8,    1677
9,    8635
9,    7754
9,    8399
9,    2150
9,    3278
9,    2443
9,    2185
9,    3917
9,    8329
9,    3812
9,    4018
9,    2880
9,    2900
9,    2840
9,    2776
9,    2745
9,    2264
9,    2283
9,    2298
9,    2272
9,    3955
9,    3988
9,    4007
9,    3965
9,    4251
9,    4191
9,    4426
9,    4076
9,    4426
9,    5315
9,    5612
9,    5337
9,    6052
9,    2993
9,    3452
9,    2855
9,    3051
9,    2949
9,    5483
9,    5002
9,    8453
9,    5072
9,    5094
9,    4894
9,    4838
9,    5040
9,    8468
9,    8718
9,    8607
9,    8602
9,    8913
9,    4770
9,    4655
9,    4970
9,    4530
9,    3686
9,    4177
9,    4012
9,    4116
9,    3931
9,    4513
9,    4300
9,    3931
9,    3992
9,    2909
9,    2853
9,    2882
9,    2955
9,    4709
9,    4725
9,    5068
9,    4856
9,    13283
9,    13080
9,    13754
9,    13360
9,    6988
9,    8484
9,    7211
9,    7578
9,    8257
9,    7857
9,    7689
9,    7621
9,    7684
9,    4930
9,    4609
9,    5081
9,    4721
9,    4194
9,    4221
9,    4447
9,    4261
9,    6056
9,    5403
9,    5056
9,    5604
9,    5775
9,    6021
9,    5995
10,    29287
10,    16607
10,    9926
10,    20114
10,    25406
10,    40439
10,    20002
10,    45801
10,    16369
10,    17582
10,    28233
10,    12631
10,    23384
10,    8695
10,    21231
10,    15510
10,    24940
10,    13398
10,    13751
10,    10589
10,    11340
10,    12328
10,    22102
10,    13582
10,    10292
10,    23883
10,    6187
10,    13078
10,    18072
10,    9565
10,    17945
10,    10828
10,    5991
10,    18598
10,    40149
10,    21141
10,    19425
10,    29807
10,    13718
10,    15128
10,    27339
10,    27544
10,    18908
10,    17206
10,    5638
10,    10646
10,    13856
10,    28532
10,    29028
10,    45873
10,    21000
10,    9545
10,    17901
10,    22021
10,    17657
10,    14431
10,    11525
10,    33588
10,    17132
10,    6446
10,    22480
10,    7620
10,    7149
10,    8107
10,    10259
10,    11936
10,    6711
10,    15234
10,    7195
10,    11428
10,    20795
10,    8504
10,    5623
10,    25013
10,    8988
10,    15776
10,    15514
10,    18081
10,    18709
10,    17754
10,    10486
10,    17033
10,    19016
10,    15403
10,    11244
10,    15190
10,    41313
10,    8096
10,    6952
10,    21727
10,    13476
10,    23860
10,    16142
10,    13640
10,    25882
10,    22525
10,    17339
10,    12837
10,    19615
10,    8104
size, time[us]
4,    12
4,    8
4,    16
4,    9
4,    11
4,    11
4,    9
4,    27
4,    8
4,    7
4,    17
4,    7
4,    6
4,    7
4,    7
4,    6
4,    7
4,    7
4,    8
4,    7
4,    13
4,    6
4,    6
4,    31
4,    6
4,    6
4,    11
4,    8
4,    7
4,    7
4,    8
4,    7
4,    7
4,    13
4,    7
4,    22
4,    11
4,    11
4,    9
4,    8
4,    8
4,    7
4,    7
4,    8
4,    7
4,    6
4,    28
4,    8
4,    7
4,    7
4,    7
4,    10
4,    8
4,    7
4,    6
4,    6
4,    7
4,    10
4,    9
4,    10
4,    9
4,    8
4,    8
4,    8
4,    7
4,    6
4,    14
4,    7
4,    7
4,    7
4,    6
4,    7
4,    6
4,    7
4,    7
4,    7
4,    7
4,    7
4,    7
4,    38
4,    10
4,    10
4,    7
4,    7
4,    7
4,    7
4,    8
4,    6
4,    7
4,    9
4,    8
4,    7
4,    8
4,    6
4,    7
4,    7
4,    6
4,    6
4,    6
4,    7
5,    32
5,    29
5,    32
5,    29
5,    73
5,    28
5,    27
5,    27
5,    25
5,    32
5,    31
5,    27
5,    26
5,    25
5,    26
5,    25
5,    24
5,    48
5,    42
5,    43
5,    32
5,    32
5,    27
5,    41
5,    30
5,    27
5,    27
5,    27
5,    25
5,    26
5,    24
5,    23
5,    26
5,    24
5,    24
5,    24
5,    25
5,    24
5,    40
5,    28
5,    30
5,    26
5,    25
5,    28
5,    27
5,    25
5,    27
5,    25
5,    25
5,    24
5,    23
5,    24
5,    23
5,    23
5,    23
5,    32
5,    30
5,    27
5,    25
5,    32
5,    28
5,    26
5,    26
5,    27
5,    26
5,    26
5,    24
5,    28
5,    30
5,    29
5,    26
5,    26
5,    25
5,    26
5,    25
5,    23
5,    25
5,    25
5,    26
5,    23
5,    24
5,    23
5,    30
5,    24
5,    26
5,    25
5,    24
5,    29
5,    26
5,    32
5,    29
5,    27
5,    27
5,    31
5,    33
5,    32
5,    28
5,    28
5,    26
5,    25
6,    123
6,    120
6,    123
6,    121
6,    121
6,    124
6,    121
6,    119
6,    121
6,    121
6,    122
6,    121
6,    244
6,    119
6,    117
6,    148
6,    127
6,    127
6,    129
6,    125
6,    122
6,    123
6,    134
6,    120
6,    123
6,    122
6,    121
6,    121
6,    121
6,    120
6,    120
6,    121
6,    119
6,    121
6,    121
6,    226
6,    121
6,    120
6,    125
6,    126
6,    126
6,    136
6,    121
6,    121
6,    118
6,    225
6,    120
6,    120
6,    120
6,    121
6,    299
6,    118
6,    125
6,    132
6,    123
6,    198
6,    121
6,    198
6,    123
6,    122
6,    120
6,    124
6,    132
6,    120
6,    122
6,    120
6,    119
6,    121
6,    119
6,    121
6,    271
6,    225
6,    120
6,    120
6,    118
6,    126
6,    123
6,    121
6,    122
6,    120
6,    119
6,    119
6,    120
6,    119
6,    119
6,    118
6,    121
6,    121
6,    121
6,    120
6,    120
6,    119
6,    126
6,    130
6,    120
6,    120
6,    121
6,    122
6,    119
6,    120
7,    606
7,    571
7,    567
7,    577
7,    592
7,    580
7,    568
7,    572
7,    645
7,    583
7,    572
7,    564
7,    566
7,    704
7,    581
7,    572
7,    576
7,    572
7,    563
7,    572
7,    620
7,    576
7,    576
7,    565
7,    573
7,    569
7,    568
7,    580
7,    569
7,    573
7,    582
7,    578
7,    553
7,    567
7,    571
7,    574
7,    574
7,    567
7,    565
7,    574
7,    577
7,    564
7,    587
7,    581
7,    561
7,    568
7,    594
7,    588
7,    554
7,    568
7,    1137
7,    743
7,    574
7,    579
7,    699
7,    574
7,    570
7,    577
7,    569
7,    563
7,    568
7,    571
7,    577
7,    613
7,    579
7,    578
7,    572
7,    570
7,    570
7,    586
7,    558
7,    577
7,    571
7,    574
7,    561
7,    633
7,    570
7,    588
7,    564
7,    567
7,    576
7,    574
7,    575
7,    562
7,    562
7,    568
7,    576
7,    635
7,    570
7,    567
7,    568
7,    562
7,    577
7,    563
7,    568
7,    582
7,    568
7,    585
7,    561
7,    566
8,    920
8,    970
8,    993
8,    935
8,    971
8,    977
8,    1224
8,    989
8,    969
8,    972
8,    940
8,    946
8,    943
8,    1211
8,    1218
8,    1146
8,    1129
8,    1185
8,    1526
8,    1193
8,    1185
8,    1261
8,    1179
8,    1201
8,    1177
8,    1202
8,    1182
8,    1179
8,    1179
8,    1176
8,    1173
8,    1154
8,    1196
8,    2862
8,    1167
8,    1143
8,    1162
8,    1150
8,    1173
8,    1150
8,    1136
8,    1185
8,    1158
8,    1160
8,    1183
8,    1155
8,    1166
8,    1150
8,    1168
8,    1160
8,    1156
8,    2542
8,    1209
8,    772
8,    790
8,    765
8,    759
8,    758
8,    749
8,    740
8,    809
8,    742
8,    807
8,    770
8,    764
8,    754
8,    754
8,    750
8,    754
8,    784
8,    750
8,    735
8,    735
8,    733
8,    778
8,    840
8,    762
8,    791
8,    768
8,    875
8,    828
8,    743
8,    738
8,    763
8,    834
8,    749
8,    758
8,    726
8,    729
8,    746
8,    754
8,    836
8,    759
8,    755
8,    749
8,    846
8,    756
8,    748
8,    753
8,    777
9,    4896
9,    4890
9,    4837
9,    4868
9,    5012
9,    4673
9,    11116
9,    4247
9,    4800
9,    4916
9,    3227
9,    3271
9,    3159
9,    3138
9,    3145
9,    3335
9,    2825
9,    2956
9,    2786
9,    2805
9,    2801
9,    3811
9,    3892
9,    3741
9,    4144
9,    3885
9,    2786
9,    2813
9,    2839
9,    2894
9,    2869
9,    6985
9,    7083
9,    6985
9,    8909
9,    6890
9,    2913
9,    2906
9,    3095
9,    2745
9,    2892
9,    2352
9,    2220
9,    2285
9,    2311
9,    2275
9,    2220
9,    2705
9,    3325
9,    2693
9,    2705
9,    7293
9,    7061
9,    8033
9,    6821
9,    7221
9,    2478
9,    2505
9,    2399
9,    2511
9,    2462
9,    6609
9,    7161
9,    6975
9,    7088
9,    6419
9,    5955
9,    5894
9,    6339
9,    6909
9,    7020
9,    7270
9,    6815
9,    6979
9,    6885
9,    6827
9,    5658
9,    5541
9,    5539
9,    5428
9,    8575
9,    8924
9,    9057
9,    8421
9,    5408
9,    5445
9,    5285
9,    5819
9,    5429
9,    5848
9,    4723
9,    5053
9,    5019
9,    10272
9,    10152
9,    10881
9,    10015
9,    9921
9,    5900
9,    4925
10,    14739
10,    13539
10,    9639
10,    6539
size, time[us]
4,    14
4,    7
4,    9
4,    8
4,    11
4,    18
4,    9
4,    9
4,    9
4,    9
4,    10
4,    8
4,    22
4,    7
4,    7
4,    6
4,    6
4,    11
4,    10
4,    50
4,    10
4,    8
4,    8
4,    7
4,    10
4,    9
4,    10
4,    8
4,    7
4,    10
4,    8
4,    8
4,    8
4,    7
4,    10
4,    8
4,    13
4,    8
4,    9
4,    7
4,    8
4,    10
4,    9
4,    10
4,    7
4,    9
4,    9
4,    9
4,    20
4,    9
4,    8
4,    14
4,    8
4,    9
4,    10
4,    10
4,    9
4,    10
4,    12
4,    8
4,    7
4,    9
4,    7
4,    6
4,    6
4,    8
4,    7
4,    7
4,    6
4,    6
4,    7
4,    6
4,    7
4,    6
4,    6
4,    7
4,    8
4,    29
4,    7
4,    7
4,    6
4,    6
4,    6
4,    6
4,    6
4,    6
4,    16
4,    7
4,    6
4,    7
4,    6
4,    8
4,    7
4,    6
4,    9
4,    8
4,    7
4,    8
4,    7
4,    7
5,    43
5,    37
5,    36
5,    37
5,    37
5,    34
5,    33
5,    37
5,    35
5,    37
5,    40
5,    37
5,    35
5,    34
5,    33
5,    35
5,    42
5,    41
5,    43
5,    41
5,    37
5,    41
5,    65
5,    187
5,    41
5,    41
5,    39
5,    36
5,    42
5,    39
5,    36
5,    35
5,    34
5,    38
5,    35
5,    34
5,    36
5,    34
5,    34
5,    38
5,    41
5,    38
5,    37
5,    37
5,    35
5,    36
5,    44
5,    52
5,    34
5,    33
5,    33
5,    32
5,    42
5,    42
5,    37
5,    34
5,    34
5,    38
5,    43
5,    43
5,    39
5,    39
5,    36
5,    34
5,    34
5,    33
5,    34
5,    33
5,    36
5,    33
5,    33
5,    36
5,    33
5,    32
5,    37
5,    34
5,    33
5,    37
5,    34
5,    33
5,    36
5,    43
5,    39
5,    37
5,    36
5,    34
5,    36
5,    34
5,    34
5,    32
5,    37
5,    35
5,    214
5,    36
5,    34
5,    33
5,    35
5,    34
5,    32
5,    35
6,    141
6,    139
6,    141
6,    140
6,    141
6,    151
6,    137
6,    140
6,    137
6,    137
6,    137
6,    138
6,    140
6,    138
6,    144
6,    140
6,    140
6,    140
6,    138
6,    143
6,    203
6,    151
6,    139
6,    138
6,    140
6,    140
6,    180
6,    141
6,    140
6,    142
6,    137
6,    139
6,    167
6,    139
6,    140
6,    140
6,    138
6,    137
6,    140
6,    138
6,    136
6,    139
6,    139
6,    137
6,    138
6,    140
6,    140
6,    138
6,    137
6,    139
6,    138
6,    139
6,    143
6,    139
6,    141
6,    139
6,    138
6,    141
6,    137
6,    138
6,    138
6,    139
6,    139
6,    138
6,    139
6,    140
6,    139
6,    138
6,    154
6,    141
6,    140
6,    139
6,    140
6,    141
6,    136
6,    141
6,    139
6,    137
6,    138
6,    136
6,    137
6,    137
6,    142
6,    138
6,    178
6,    142
6,    159
6,    143
6,    160
6,    141
6,    140
6,    141
6,    141
6,    140
6,    140
6,    140
6,    140
6,    152
6,    140
6,    141
7,    282
7,    281
7,    279
7,    285
7,    275
7,    291
7,    283
7,    285
7,    374
7,    280
7,    283
7,    284
7,    274
7,    278
7,    295
7,    271
7,    283
7,    299
7,    280
7,    283
7,    270
7,    287
7,    277
7,    272
7,    276
7,    281
7,    279
7,    282
7,    281
7,    276
7,    279
7,    292
7,    281
7,    280
7,    371
7,    285
7,    282
7,    279
7,    272
7,    276
7,    284
7,    283
7,    279
7,    286
7,    273
7,    274
7,    276
7,    280
7,    277
7,    285
7,    276
7,    275
7,    281
7,    279
7,    285
7,    276
7,    286
7,    280
7,    290
7,    281
7,    280
7,    276
7,    279
7,    274
7,    277
7,    276
7,    281
7,    275
7,    279
7,    279
7,    641
7,    278
7,    274
7,    281
7,    271
7,    270
7,    283
7,    283
7,    281
7,    276
7,    274
7,    274
7,    268
7,    282
7,    274
7,    276
7,    275
7,    273
7,    275
7,    271
7,    271
7,    268
7,    276
7,    270
7,    274
7,    276
7,    277
7,    272
7,    270
7,    437
8,    1065
8,    1135
8,    1091
8,    1076
8,    1083
8,    1158
8,    1027
8,    1086
8,    1107
8,    1445
8,    1118
8,    1105
8,    1043
8,    1080
8,    1096
8,    1200
8,    1439
8,    1469
8,    1457
8,    1506
8,    1556
8,    1448
8,    1381
8,    1455
8,    1447
8,    1451
8,    1610
8,    1469
8,    1522
8,    1474
8,    1431
8,    1459
8,    1455
8,    1515
8,    1432
8,    1424
8,    1591
8,    1423
8,    1801
8,    1487
8,    1483
8,    1445
8,    1406
8,    1485
8,    1455
8,    1459
8,    1507
8,    1511
8,    1484
8,    1463
8,    1498
8,    1489
8,    1508
8,    1485
8,    900
8,    915
8,    1030
8,    936
8,    902
8,    903
8,    927
8,    926
8,    867
8,    896
8,    902
8,    890
8,    1073
8,    890
8,    938
8,    965
8,    903
8,    952
8,    905
8,    908
8,    933
8,    913
8,    912
8,    1249
8,    1613
8,    1409
8,    887
8,    897
8,    896
8,    995
8,    896
8,    894
8,    918
8,    901
8,    919
8,    891
8,    891
8,    908
8,    962
8,    931
8,    2269
8,    2298
8,    2355
8,    2423
8,    2291
8,    2249
9,    5268
size, time[us]
4,    11
4,    9
4,    23
4,    9
4,    11
4,    18
4,    15
4,    10
4,    7
4,    16
4,    8
4,    7
4,    29
4,    10
4,    10
4,    9
4,    10
4,    9
4,    9
4,    32
4,    9
4,    7
4,    9
4,    7
4,    9
4,    6
4,    7
4,    7
4,    6
4,    6
4,    7
4,    7
4,    6
4,    7
4,    6
4,    12
4,    11
4,    10
4,    9
4,    7
4,    9
4,    8
4,    8
4,    8
4,    8
4,    6
4,    6
4,    7
4,    17
4,    6
4,    6
4,    6
4,    5
4,    6
4,    6
4,    6
4,    7
4,    7
4,    9
4,    11
4,    9
4,    8
4,    7
4,    7
4,    7
4,    7
4,    6
4,    7
4,    8
4,    7
4,    6
4,    6
4,    7
4,    6
4,    5
4,    10
4,    9
4,    51
4,    8
4,    9
4,    10
4,    10
4,    11
4,    9
4,    7
4,    8
4,    6
4,    9
4,    7
4,    7
4,    6
4,    6
4,    7
4,    6
4,    8
4,    10
4,    7
4,    8
4,    9
4,    8
5,    33
5,    30
5,    27
5,    27
5,    26
5,    32
5,    28
5,    26
5,    32
5,    32
5,    28
5,    32
5,    29
5,    167
5,    29
5,    27
5,    33
5,    28
5,    28
5,    26
5,    33
5,    29
5,    27
5,    31
5,    27
5,    28
5,    26
5,    33
5,    32
5,    29
5,    28
5,    31
5,    28
5,    27
5,    33
5,    30
5,    28
5,    31
5,    31
5,    30
5,    30
5,    28
5,    32
5,    28
5,    28
5,    32
5,    28
5,    34
5,    31
5,    28
5,    27
5,    43
5,    34
5,    32
5,    27
5,    27
5,    26
5,    29
5,    30
5,    28
5,    45
5,    45
5,    32
5,    29
5,    26
5,    26
5,    27
5,    26
5,    26
5,    26
5,    33
5,    32
5,    33
5,    29
5,    28
5,    26
5,    26
5,    27
5,    26
5,    25
5,    25
5,    79
5,    29
5,    40
5,    31
5,    32
5,    30
5,    42
5,    46
5,    43
5,    33
5,    34
5,    201
5,    33
5,    52
5,    30
5,    43
5,    39
5,    34
5,    31
6,    168
6,    172
6,    146
6,    160
6,    146
6,    143
6,    151
6,    146
6,    150
6,    147
6,    146
6,    203
6,    156
6,    146
6,    193
6,    147
6,    145
6,    148
6,    146
6,    149
6,    217
6,    146
6,    240
6,    146
6,    145
6,    206
6,    189
6,    167
6,    229
6,    244
6,    152
6,    149
6,    147
6,    146
6,    234
6,    148
6,    147
6,    148
6,    270
6,    153
6,    244
6,    230
6,    227
6,    211
6,    216
6,    194
6,    150
6,    190
6,    146
6,    145
6,    149
6,    146
6,    148
6,    147
6,    277
6,    266
6,    232
6,    229
6,    226
6,    224
6,    223
6,    226
6,    147
6,    148
6,    147
6,    147
6,    146
6,    149
6,    152
6,    155
6,    140
6,    146
6,    147
6,    175
6,    235
6,    237
6,    233
6,    225
6,    226
6,    148
6,    158
6,    156
6,    146
6,    146
6,    148
6,    147
6,    225
6,    147
6,    147
6,    148
6,    147
6,    144
6,    145
6,    146
6,    355
6,    356
6,    147
6,    151
6,    148
6,    146
7,    476
7,    453
7,    592
7,    471
7,    466
7,    474
7,    459
7,    466
7,    713
7,    474
7,    462
7,    460
7,    466
7,    603
7,    468
7,    484
7,    456
7,    512
7,    492
7,    485
7,    455
7,    479
7,    471
7,    468
7,    468
7,    467
7,    451
7,    460
7,    483
7,    543
7,    468
7,    462
7,    484
7,    465
7,    619
7,    451
7,    558
7,    466
7,    461
7,    461
7,    533
7,    479
7,    502
7,    460
7,    460
7,    470
7,    463
7,    470
7,    473
7,    464
7,    467
7,    466
7,    464
7,    526
7,    479
7,    463
7,    482
7,    475
7,    471
7,    464
7,    465
7,    468
7,    464
7,    465
7,    477
7,    468
7,    471
7,    466
7,    462
7,    467
7,    1166
7,    523
7,    471
7,    462
7,    460
7,    427
7,    420
7,    413
7,    410
7,    406
7,    416
7,    412
7,    419
7,    423
7,    419
7,    417
7,    434
7,    412
7,    416
7,    413
7,    414
7,    416
7,    414
7,    426
7,    408
7,    476
7,    449
7,    416
7,    413
7,    645
8,    1369
8,    1369
8,    1396
8,    1375
8,    1493
8,    1319
8,    1366
8,    1398
8,    1353
8,    1356
8,    1307
8,    1405
8,    1357
8,    1668
8,    1378
8,    1358
8,    1365
8,    1348
8,    1589
8,    1360
8,    1360
8,    1395
8,    1388
8,    1459
8,    1314
8,    1371
8,    1299
8,    1366
8,    1337
8,    1363
8,    1366
8,    1363
8,    1333
8,    1567
8,    1319
8,    1338
8,    1328
8,    1474
8,    1303
8,    1337
8,    1332
8,    1325
8,    1324
8,    1330
8,    1499
8,    1388
8,    1328
8,    1345
8,    1325
8,    1308
8,    1328
8,    1327
8,    1305
8,    1314
